Latitude,Longitude,Ward,Community Area,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,FBI Code,Year,Month,Day,Hour,Severity,Season
41.84322465,-87.63989441,11.0,60.0,2023-07-31 20:40:00,028XX S NORMAL AVE,610,BURGLARY,True,False,914,9,5,2023,7,31,20,Other,Summer
41.88184629,-87.64201078,34.0,28.0,2023-07-08 12:13:00,005XX W MADISON ST,1582,OFFENSE INVOLVING CHILDREN,True,False,121,1,17,2023,7,8,12,Other,Summer
41.90092497,-87.77532532,29.0,25.0,2023-08-09 00:10:00,011XX N AUSTIN BLVD,620,BURGLARY,True,False,1511,15,5,2023,8,9,0,Other,Summer
41.89382132,-87.77331565,29.0,25.0,2023-08-10 01:30:00,059XX W SUPERIOR ST,620,BURGLARY,True,False,1511,15,5,2023,8,10,1,Other,Summer
41.81148581,-87.66749132,15.0,61.0,2023-08-13 13:20:00,045XX S PAULINA ST,498,BATTERY,True,True,924,9,04B,2023,8,13,13,Severe,Summer
41.81325242,-87.67116697,15.0,61.0,2023-08-19 19:00:00,044XX S HONORE ST,560,ASSAULT,False,False,924,9,08A,2023,8,19,19,Severe,Summer
41.89199038,-87.6114615,42.0,8.0,2023-08-25 21:45:00,006XX E GRAND AVE,460,BATTERY,False,False,1834,18,08B,2023,8,25,21,Severe,Summer
41.86763617,-87.70448554,24.0,29.0,2023-08-30 00:00:00,011XX S TROY ST,051A,ASSAULT,True,True,1134,11,04A,2023,8,30,0,Severe,Summer
41.77847372,-87.69337595,16.0,66.0,2023-08-30 22:50:00,063XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,False,True,825,8,14,2023,8,30,22,Less Severe,Summer
41.88465026,-87.62791546,42.0,32.0,2023-08-30 19:17:00,001XX N STATE ST,850,THEFT,True,False,111,1,6,2023,8,30,19,Less Severe,Summer
41.75608781,-87.64347201,17.0,68.0,2023-08-11 19:55:00,007XX W 76TH ST,1200,DECEPTIVE PRACTICE,False,False,621,6,13,2023,8,11,19,Other,Summer
41.96284188,-87.72177633,33.0,14.0,2023-08-29 14:50:00,037XX W SUNNYSIDE AVE,810,THEFT,False,False,1723,17,6,2023,8,29,14,Less Severe,Summer
41.84451611,-87.63880514,11.0,60.0,2023-09-05 09:32:00,004XX W 27TH ST,610,BURGLARY,True,False,914,9,5,2023,9,5,9,Other,Fall
41.76034068,-87.58840741,8.0,43.0,2023-09-05 14:55:00,074XX S BLACKSTONE AVE,320,ROBBERY,True,False,324,3,3,2023,9,5,14,Severe,Fall
41.90390535,-87.69279347,26.0,24.0,2023-09-05 21:00:00,026XX W CRYSTAL ST,486,BATTERY,True,True,1423,14,08B,2023,9,5,21,Severe,Fall
41.88416377,-87.68651639,27.0,28.0,2023-07-29 22:24:00,001XX N WESTERN AVE,1122,DECEPTIVE PRACTICE,False,False,1223,12,10,2023,7,29,22,Other,Summer
41.70287272,-87.60520579,9.0,50.0,2023-09-06 03:00:00,007XX E 105TH PL,4387,OTHER OFFENSE,True,True,512,5,26,2023,9,6,3,Less Severe,Fall
41.8783869,-87.69234702,27.0,27.0,2023-09-05 11:46:00,026XX W ADAMS ST,820,THEFT,True,True,1125,11,6,2023,9,5,11,Less Severe,Fall
41.88367394,-87.62623327,34.0,32.0,2023-08-21 11:27:00,001XX N WABASH AVE,810,THEFT,False,False,111,1,6,2023,8,21,11,Less Severe,Summer
41.77887174,-87.59631384,20.0,42.0,2023-09-06 01:30:00,063XX S MINERVA AVE,810,THEFT,False,False,314,3,6,2023,9,6,1,Less Severe,Fall
41.80123566,-87.72639252,14.0,57.0,2023-04-13 14:15:00,050XX S ARCHER AVE,910,MOTOR VEHICLE THEFT,False,False,815,8,7,2023,4,13,14,Other,Spring
41.85250054,-87.73091103,24.0,29.0,2023-08-18 22:10:00,042XX W 21ST PL,1477,WEAPONS VIOLATION,False,False,1012,10,15,2023,8,18,22,Other,Summer
41.78784019,-87.59291833,5.0,41.0,2023-01-12 08:30:00,013XX E 59TH ST,810,THEFT,False,False,235,2,6,2023,1,12,8,Less Severe,Winter
42.00155074,-87.65938775,49.0,1.0,2023-08-22 22:30:00,011XX W LOYOLA AVE,1563,SEX OFFENSE,False,False,2432,24,17,2023,8,22,22,Other,Summer
41.88320295,-87.63582308,42.0,32.0,2023-05-30 09:30:00,003XX W WASHINGTON ST,1242,DECEPTIVE PRACTICE,False,False,122,1,11,2023,5,30,9,Other,Spring
41.75283801,-87.58212104,8.0,43.0,2023-11-10 19:20:00,078XX S RIDGELAND AVE,1020,ARSON,False,False,414,4,9,2023,11,10,19,Other,Fall
41.87610739,-87.73105657,28.0,26.0,2023-11-10 23:00:00,042XX W GLADYS AVE,486,BATTERY,False,True,1132,11,08B,2023,11,10,23,Severe,Fall
41.98633256,-87.66615432,48.0,77.0,2023-11-10 13:00:00,014XX W EDGEWATER AVE,820,THEFT,False,False,2013,20,6,2023,11,10,13,Less Severe,Fall
41.74715114,-87.60633271,6.0,44.0,2023-11-10 21:00:00,081XX S EVANS AVE,910,MOTOR VEHICLE THEFT,False,False,631,6,7,2023,11,10,21,Other,Fall
41.8393101,-87.64791839,11.0,60.0,2023-11-10 18:00:00,030XX S POPLAR AVE,810,THEFT,False,False,913,9,6,2023,11,10,18,Less Severe,Fall
41.8492244,-87.70639462,25.0,30.0,2023-11-10 01:00:00,023XX S SAWYER AVE,1320,CRIMINAL DAMAGE,False,False,1024,10,14,2023,11,10,1,Less Severe,Fall
41.90885825,-87.64665691,27.0,8.0,2023-11-10 16:28:00,015XX N CLYBOURN AVE,486,BATTERY,False,True,1822,18,08B,2023,11,10,16,Severe,Fall
41.80788793,-87.72279015,14.0,57.0,2023-11-10 01:57:00,039XX W 47TH ST,1310,CRIMINAL DAMAGE,False,False,821,8,14,2023,11,10,1,Less Severe,Fall
41.88118366,-87.68508125,27.0,28.0,2023-11-10 19:00:00,023XX W MADISON ST,820,THEFT,False,False,1223,12,6,2023,11,10,19,Less Severe,Fall
42.02029577,-87.66824301,49.0,1.0,2023-11-10 21:26:00,076XX N GREENVIEW AVE,110,HOMICIDE,False,False,2422,24,01A,2023,11,10,21,Severe,Fall
41.884395,-87.7496526,28.0,25.0,2023-11-10 01:00:00,049XX W MAYPOLE AVE,031A,ROBBERY,False,False,1532,15,3,2023,11,10,1,Severe,Fall
41.91502904,-87.80046928,29.0,25.0,2023-11-10 20:00:00,019XX N SAYRE AVE,920,MOTOR VEHICLE THEFT,False,False,2513,25,7,2023,11,10,20,Other,Fall
41.70775621,-87.58070877,10.0,51.0,2023-11-10 12:57:00,103XX S DOTY AVE E,930,MOTOR VEHICLE THEFT,False,False,434,4,7,2023,11,10,12,Other,Fall
41.79989803,-87.70373993,14.0,63.0,2023-11-10 18:50:00,051XX S KEDZIE AVE,460,BATTERY,False,False,923,9,08B,2023,11,10,18,Severe,Fall
41.97722513,-87.65501044,48.0,77.0,2023-11-10 22:30:00,052XX N SHERIDAN RD,460,BATTERY,False,False,2023,20,08B,2023,11,10,22,Severe,Fall
41.88945317,-87.62799483,42.0,8.0,2023-11-10 16:30:00,004XX N STATE ST,820,THEFT,False,False,1834,18,6,2023,11,10,16,Less Severe,Fall
41.7271602,-87.57304206,7.0,48.0,2023-11-10 22:00:00,092XX S CLYDE AVE,930,MOTOR VEHICLE THEFT,False,False,413,4,7,2023,11,10,22,Other,Fall
41.83238488,-87.62328648,3.0,35.0,2023-09-07 16:00:00,034XX S MICHIGAN AVE,1585,SEX OFFENSE,False,False,211,2,17,2023,9,7,16,Other,Fall
41.89658773,-87.69056361,36.0,24.0,2023-09-07 06:30:00,008XX N MAPLEWOOD AVE,917,MOTOR VEHICLE THEFT,False,False,1211,12,7,2023,9,7,6,Other,Fall
41.76788666,-87.65054869,16.0,68.0,2023-09-08 00:00:00,069XX S CARPENTER ST,1310,CRIMINAL DAMAGE,False,False,733,7,14,2023,9,8,0,Less Severe,Fall
41.74768367,-87.54918209,7.0,46.0,2023-09-07 20:36:00,081XX S COLES AVE,1152,DECEPTIVE PRACTICE,False,False,422,4,11,2023,9,7,20,Other,Fall
41.75830266,-87.62101767,6.0,69.0,2023-09-07 09:20:00,001XX E 75TH ST,820,THEFT,True,False,623,6,6,2023,9,7,9,Less Severe,Fall
41.77137821,-87.65671433,17.0,67.0,2023-09-07 07:12:00,067XX S THROOP ST,486,BATTERY,False,True,724,7,08B,2023,9,7,7,Severe,Fall
41.88144179,-87.66783781,27.0,28.0,2023-09-07 22:00:00,016XX W MADISON ST,560,ASSAULT,False,False,1224,12,08A,2023,9,7,22,Severe,Fall
41.77952077,-87.66096236,16.0,67.0,2023-09-07 16:03:00,014XX W 63RD ST,1345,CRIMINAL DAMAGE,False,False,713,7,14,2023,9,7,16,Less Severe,Fall
41.81485368,-87.69073219,12.0,58.0,2023-08-30 10:05:00,043XX S TALMAN AVE,1153,DECEPTIVE PRACTICE,False,False,922,9,11,2023,8,30,10,Other,Summer
41.87658167,-87.760464,29.0,25.0,2023-06-24 01:23:00,054XX W JACKSON BLVD,110,HOMICIDE,False,False,1522,15,01A,2023,6,24,1,Severe,Summer
